Dim1,Dim1Type,TimeDimensionValue,Value,SpatialDimType,SpatialDim
MLE,SEX,2012,5375 [4736-6104],COUNTRY,UKR
MLE,SEX,2012,5441 [4846-6036],COUNTRY,DZA
MLE,SEX,2012,5515 [4639-6391],COUNTRY,SDN
MLE,SEX,2012,5538 [4498-6578],COUNTRY,MOZ
MLE,SEX,2012,556 [463-649],COUNTRY,MRT
MLE,SEX,2012,564 [492-641],COUNTRY,CRI
MLE,SEX,2012,5688 [4999-6376],COUNTRY,MAR
MLE,SEX,2012,584 [501-673],COUNTRY,CZE
MLE,SEX,2012,5841 [5117-6566],COUNTRY,MYS
MLE,SEX,2012,5874 [5217-6522],COUNTRY,TUR
MLE,SEX,2012,59 [47-72],COUNTRY,BLZ
MLE,SEX,2012,595 [514-684],COUNTRY,HUN
MLE,SEX,2012,6 [4-9],COUNTRY,TON
MLE,SEX,2012,603 [526-688],COUNTRY,BEL
MLE,SEX,2012,6196 [5416-7032],COUNTRY,COL
MLE,SEX,2012,625 [500-759],COUNTRY,SRB
MLE,SEX,2012,639 [549-733],COUNTRY,PRT
MLE,SEX,2012,6425 [5695-7155],COUNTRY,SAU
MLE,SEX,2012,6462 [3803-9041],COUNTRY,EGY
MLE,SEX,2012,653 [550-755],COUNTRY,LAO
MLE,SEX,2012,660 [615-705],COUNTRY,TKM
MLE,SEX,2012,68 [51-89],COUNTRY,SUR
MLE,SEX,2012,70 [57-86],COUNTRY,EST
MLE,SEX,2012,70836 [64356-78303],REGION,EUR
MLE,SEX,2012,718 [505-1021],COUNTRY,LBN
MLE,SEX,2012,72 [64-80],COUNTRY,SLB
MLE,SEX,2012,726 [628-831],COUNTRY,KWT
MLE,SEX,2012,733 [598-867],COUNTRY,COG
MLE,SEX,2012,74075 [67376-81865],WORLDBANKINCOMEGROUP,WB_HI
MLE,SEX,2012,7503 [6333-8673],COUNTRY,MMR
MLE,SEX,2012,757 [651-879],COUNTRY,CUB
MLE,SEX,2012,763 [693-832],COUNTRY,NIC
MLE,SEX,2012,77 [68-86],COUNTRY,BTN
MLE,SEX,2012,7860 [6165-9555],COUNTRY,UGA
MLE,SEX,2012,78704 [65406-93955],REGION,EMR
MLE,SEX,2012,8 [6-10],COUNTRY,ISL
MLE,SEX,2012,8 [6-10],COUNTRY,SYC
MLE,SEX,2012,812 [665-958],COUNTRY,ERI
MLE,SEX,2012,816 [711-930],COUNTRY,KGZ
MLE,SEX,2012,8327 [6351-9683],COUNTRY,PHL
MLE,SEX,2012,8514 [7301-9766],COUNTRY,VEN
MLE,SEX,2012,870 [673-1068],COUNTRY,CAF
MLE,SEX,2012,8932 [7591-10272],COUNTRY,KEN
MLE,SEX,2012,9 [7-11],COUNTRY,MLT
MLE,SEX,2012,912 [834-989],COUNTRY,HND
MLE,SEX,2012,93 [81-105],COUNTRY,CPV
MLE,SEX,2012,930 [814-1046],COUNTRY,PNG
MLE,SEX,2012,935 [735-1135],COUNTRY,LBR
MLE,SEX,2012,948 [716-1440],COUNTRY,SLV
MLE,SEX,2012,960787 [761013-1104674],REGION,GLOBAL
MLE,SEX,2012,965 [842-1094],COUNTRY,AUS
MLE,SEX,2012,9839 [8019-11658],COUNTRY,TZA
MLE,SEX,2012,990 [879-1108],COUNTRY,GRC
MLE,SEX,2012,991 [858-1125],COUNTRY,OMN
MLE,SEX,2013,1 [0-1],COUNTRY,KIR
MLE,SEX,2013,1 [1-1],COUNTRY,ATG
MLE,SEX,2013,1 [1-2],COUNTRY,FSM
MLE,SEX,2013,10 [7-13],COUNTRY,ISL
MLE,SEX,2013,10114 [8226-12001],COUNTRY,TZA
MLE,SEX,2013,1042 [679-1600],COUNTRY,AZE
MLE,SEX,2013,1055 [365-3047],COUNTRY,LBY
MLE,SEX,2013,106637 [86241-127339],WORLDBANKINCOMEGROUP,WB_LI
MLE,SEX,2013,109 [82-147],COUNTRY,BHR
MLE,SEX,2013,119 [102-135],COUNTRY,TLS
MLE,SEX,2013,119741 [108996-130807],REGION,AMR
MLE,SEX,2013,1203 [1096-1310],COUNTRY,TJK
MLE,SEX,2013,123 [102-146],COUNTRY,MUS
MLE,SEX,2013,1252 [1011-1492],COUNTRY,SLE
MLE,SEX,2013,1263 [830-1565],COUNTRY,PRY
MLE,SEX,2013,12651 [12018-13293],COUNTRY,MEX
MLE,SEX,2013,1285 [1050-1521],COUNTRY,HTI
MLE,SEX,2013,13 [10-17],COUNTRY,MLT
MLE,SEX,2013,130 [107-156],COUNTRY,DNK
MLE,SEX,2013,132 [98-174],COUNTRY,GUY
MLE,SEX,2013,133 [112-155],COUNTRY,COM
MLE,SEX,2013,1378 [1311-1442],COUNTRY,GBR
MLE,SEX,2013,13859 [11692-16027],COUNTRY,PAK
MLE,SEX,2013,14060 [12739-16579],COUNTRY,IRN
MLE,SEX,2013,141 [130-152],COUNTRY,NOR
MLE,SEX,2013,1416 [1203-1629],COUNTRY,ARE
MLE,SEX,2013,1440 [1250-1638],COUNTRY,ROU
MLE,SEX,2013,1443 [1205-1682],COUNTRY,JOR
MLE,SEX,2013,1449 [1254-1654],COUNTRY,ESP
MLE,SEX,2013,1460 [1182-1738],COUNTRY,TGO
MLE,SEX,2013,147 [120-179],COUNTRY,IRL
MLE,SEX,2013,148 [121-178],COUNTRY,LVA
MLE,SEX,2013,1493 [1284-1719],COUNTRY,CAN
MLE,SEX,2013,151 [117-194],COUNTRY,TTO
MLE,SEX,2013,152 [113-193],COUNTRY,MKD
MLE,SEX,2013,15478 [12357-18599],COUNTRY,COD
MLE,SEX,2013,156 [129-186],COUNTRY,SGP
MLE,SEX,2013,156 [134-178],COUNTRY,DJI
MLE,SEX,2013,166 [121-210],COUNTRY,GNQ
MLE,SEX,2013,1689 [1325-2102],COUNTRY,GTM
MLE,SEX,2013,1718 [1515-1940],COUNTRY,CHL
MLE,SEX,2013,172206 [139063-205549],REGION,AFR
MLE,SEX,2013,1726 [1522-1930],COUNTRY,BOL
MLE,SEX,2013,17293 [13618-20967],COUNTRY,ETH
MLE,SEX,2013,174634 [113450-201676],COUNTRY,IND
MLE,SEX,2013,1766 [1574-1958],COUNTRY,TUN
MLE,SEX,2013,17965 [15183-20746],COUNTRY,VNM
MLE,SEX,2013,1864 [1530-2197],COUNTRY,BEN
MLE,SEX,2013,192 [156-232],COUNTRY,FIN
MLE,SEX,2013,192 [157-232],COUNTRY,CHE
MLE,SEX,2013,1922 [1618-2226],COUNTRY,KHM
MLE,SEX,2013,19267 [17265-21269],COUNTRY,THA
MLE,SEX,2013,197 [167-229],COUNTRY,NZL
MLE,SEX,2013,20379 [16863-23896],COUNTRY,BGD
MLE,SEX,2013,2059 [1704-2413],COUNTRY,GIN
MLE,SEX,2013,206293 [154286-239331],COUNTRY,CHN
MLE,SEX,2013,2103 [1675-2532],COUNTRY,TCD
MLE,SEX,2013,2107 [1902-2313],COUNTRY,LKA
MLE,SEX,2013,212 [166-268],COUNTRY,JAM
MLE,SEX,2013,214 [179-253],COUNTRY,LTU
MLE,SEX,2013,216 [166-309],COUNTRY,SVK
MLE,SEX,2013,2175 [1700-2650],COUNTRY,SSD
MLE,SEX,2013,2198 [1819-2578],COUNTRY,ZMB
MLE,SEX,2013,22007 [20985-22698],COUNTRY,RUS
MLE,SEX,2013,2214 [1778-2650],COUNTRY,BDI
MLE,SEX,2013,226 [192-262],COUNTRY,SWE
MLE,SEX,2013,226 [193-263],COUNTRY,ISR
MLE,SEX,2013,24 [22-26],COUNTRY,WSM
MLE,SEX,2013,2403 [2028-2778],COUNTRY,SEN
MLE,SEX,2013,2417 [1973-2862],COUNTRY,MLI
MLE,SEX,2013,2494 [1926-3062],COUNTRY,SOM
MLE,SEX,2013,25 [20-32],COUNTRY,LCA
MLE,SEX,2013,25 [22-28],COUNTRY,VUT
MLE,SEX,2013,2506 [2037-3282],COUNTRY,RWA
MLE,SEX,2013,25150 [21668-28632],COUNTRY,IDN
MLE,SEX,2013,251921 [192592-292626],REGION,WPR
MLE,SEX,2013,25390 [24360-26295],COUNTRY,USA
MLE,SEX,2013,256330 [183710-294807],REGION,SEAR
MLE,SEX,2013,2568 [2216-2944],COUNTRY,FRA
MLE,SEX,2013,2612 [2286-2963],COUNTRY,DEU
MLE,SEX,2013,26176 [21080-31272],COUNTRY,NGA
MLE,SEX,2013,263 [215-311],COUNTRY,SWZ
MLE,SEX,2013,2704 [2525-2866],COUNTRY,ITA
MLE,SEX,2013,2731 [2026-3299],COUNTRY,ECU
MLE,SEX,2013,2761 [2366-3199],COUNTRY,UZB
MLE,SEX,2013,2777 [2349-3205],COUNTRY,NPL
MLE,SEX,2013,2849 [2459-3276],COUNTRY,KAZ
MLE,SEX,2013,287 [249-325],COUNTRY,BWA
MLE,SEX,2013,298 [253-348],COUNTRY,HRV
MLE,SEX,2013,3031 [2780-3282],COUNTRY,PER
MLE,SEX,2013,308 [228-394],COUNTRY,QAT
MLE,SEX,2013,31 [23-42],COUNTRY,BRN
MLE,SEX,2013,3106 [2449-3763],COUNTRY,NER
MLE,SEX,2013,315 [291-339],COUNTRY,ALB
MLE,SEX,2013,3185 [3015-3357],COUNTRY,POL
MLE,SEX,2013,319 [269-370],COUNTRY,GAB
MLE,SEX,2013,32 [24-41],COUNTRY,BRB
MLE,SEX,2013,33 [26-41],COUNTRY,LUX
MLE,SEX,2013,3328 [2759-3896],COUNTRY,SYR
MLE,SEX,2013,3356 [2688-4025],COUNTRY,BFA
MLE,SEX,2013,3385 [2466-4470],COUNTRY,DOM
MLE,SEX,2013,339 [277-400],COUNTRY,GNB
MLE,SEX,2013,356 [304-414],COUNTRY,AUT
MLE,SEX,2013,357 [305-413],COUNTRY,MDA
MLE,SEX,2013,3575 [3050-4099],COUNTRY,AFG
MLE,SEX,2013,3584 [2846-4322],COUNTRY,AGO
MLE,SEX,2013,360266 [266722-419427],WORLDBANKINCOMEGROUP,WB_LMI
MLE,SEX,2013,3670 [3054-4287],COUNTRY,CIV
MLE,SEX,2013,37990 [36118-39880],COUNTRY,BRA
MLE,SEX,2013,380 [352-407],COUNTRY,ARM
MLE,SEX,2013,383 [302-463],COUNTRY,GMB
MLE,SEX,2013,3837 [3129-4546],COUNTRY,MWI
MLE,SEX,2013,3846 [3578-4054],COUNTRY,JPN
MLE,SEX,2013,3915 [3247-4582],COUNTRY,ZWE
MLE,SEX,2013,3979 [3291-4667],COUNTRY,YEM
MLE,SEX,2013,40 [30-51],COUNTRY,BHS
MLE,SEX,2013,40 [31-48],COUNTRY,STP
MLE,SEX,2013,403 [344-469],COUNTRY,PAN
MLE,SEX,2013,409657 [334082-468839],WORLDBANKINCOMEGROUP,WB_UMI
MLE,SEX,2013,415 [336-507],COUNTRY,GEO
MLE,SEX,2013,4181 [3463-4899],COUNTRY,MDG
MLE,SEX,2013,4200 [3404-5925],COUNTRY,KOR
MLE,SEX,2013,4271 [3682-4859],COUNTRY,PRK
MLE,SEX,2013,429 [386-473],COUNTRY,BIH
MLE,SEX,2013,433 [370-500],COUNTRY,NLD
MLE,SEX,2013,4393 [3731-5054],COUNTRY,IRQ
MLE,SEX,2013,44 [31-61],COUNTRY,FJI
MLE,SEX,2013,446 [378-518],COUNTRY,URY
MLE,SEX,2013,448 [422-474],COUNTRY,MNG
MLE,SEX,2013,450 [382-517],COUNTRY,LSO
MLE,SEX,2013,47 [38-58],COUNTRY,CYP
MLE,SEX,2013,4778 [4126-5431],COUNTRY,GHA
MLE,SEX,2013,4802 [4179-5443],COUNTRY,ARG
MLE,SEX,2013,484 [407-570],COUNTRY,BGR
MLE,SEX,2013,5018 [4055-5982],COUNTRY,CMR
MLE,SEX,2013,5025 [4404-5718],COUNTRY,UKR
MLE,SEX,2013,511 [437-591],COUNTRY,CZE
MLE,SEX,2013,519 [439-599],COUNTRY,NAM
MLE,SEX,2013,527 [459-601],COUNTRY,CRI
MLE,SEX,2013,5474 [4877-6072],COUNTRY,DZA
MLE,SEX,2013,553 [475-640],COUNTRY,HUN
MLE,SEX,2013,56 [40-76],COUNTRY,MNE
MLE,SEX,2013,5661 [4765-6558],COUNTRY,SDN
MLE,SEX,2013,5666 [4986-6345],COUNTRY,MAR
MLE,SEX,2013,5699 [4638-6761],COUNTRY,MOZ
MLE,SEX,2013,576 [460-701],COUNTRY,SRB
MLE,SEX,2013,576 [501-658],COUNTRY,BEL
MLE,SEX,2013,577 [481-672],COUNTRY,MRT
MLE,SEX,2013,5821 [5175-6454],COUNTRY,TUR
MLE,SEX,2013,5833 [5108-6559],COUNTRY,MYS
MLE,SEX,2013,6 [4-9],COUNTRY,TON
MLE,SEX,2013,6 [5-8],COUNTRY,SYC
MLE,SEX,2013,61 [53-68],COUNTRY,BTN
MLE,SEX,2013,618 [527-717],COUNTRY,PRT
MLE,SEX,2013,62 [50-76],COUNTRY,BLZ
MLE,SEX,2013,6275 [5458-7141],COUNTRY,COL
MLE,SEX,2013,63 [47-83],COUNTRY,SUR
MLE,SEX,2013,6438 [5715-7162],COUNTRY,SAU
MLE,SEX,2013,67 [53-83],COUNTRY,EST
MLE,SEX,2013,670 [578-769],COUNTRY,KWT
MLE,SEX,2013,673 [569-778],COUNTRY,LAO
MLE,SEX,2013,68060 [61300-75073],REGION,EUR
MLE,SEX,2013,6850 [4072-9554],COUNTRY,EGY
MLE,SEX,2013,691 [626-755],COUNTRY,NIC
MLE,SEX,2013,693 [580-803],COUNTRY,CUB
MLE,SEX,2013,7 [5-9],COUNTRY,GRD
MLE,SEX,2013,70486 [63931-78070],WORLDBANKINCOMEGROUP,WB_HI
MLE,SEX,2013,722 [673-771],COUNTRY,TKM
MLE,SEX,2013,74 [67-82],COUNTRY,SLB
MLE,SEX,2013,7556 [6370-8741],COUNTRY,MMR
MLE,SEX,2013,760 [618-903],COUNTRY,COG
MLE,SEX,2013,769 [534-1107],COUNTRY,LBN
MLE,SEX,2013,78788 [65316-94814],REGION,EMR
MLE,SEX,2013,793 [687-901],COUNTRY,OMN
MLE,SEX,2013,8 [6-10],COUNTRY,VCT
MLE,SEX,2013,8187 [6424-9950],COUNTRY,UGA
MLE,SEX,2013,835 [683-986],COUNTRY,ERI
MLE,SEX,2013,8350 [6364-9789],COUNTRY,PHL
MLE,SEX,2013,860 [758-969],COUNTRY,GRC
MLE,SEX,2013,876 [760-1000],COUNTRY,AUS
MLE,SEX,2013,882 [765-1004],COUNTRY,KGZ
MLE,SEX,2013,8919 [7547-10361],COUNTRY,VEN
MLE,SEX,2013,9 [6-13],COUNTRY,MDV
MLE,SEX,2013,9069 [7725-10413],COUNTRY,KEN
MLE,SEX,2013,935 [854-1015],COUNTRY,HND
MLE,SEX,2013,9363 [6718-11895],COUNTRY,ZAF
MLE,SEX,2013,942 [790-1114],COUNTRY,BLR
MLE,SEX,2013,947045 [750976-1093675],REGION,GLOBAL
MLE,SEX,2013,955 [835-1075],COUNTRY,PNG
MLE,SEX,2013,96 [85-109],COUNTRY,CPV
MLE,SEX,2013,962 [715-1466],COUNTRY,SLV
MLE,SEX,2013,968 [761-1174],COUNTRY,LBR
MLE,SEX,2013,98 [79-120],COUNTRY,SVN
MLE,SEX,2013,994 [772-1216],COUNTRY,CAF
MLE,SEX,2014,0 [0-0],COUNTRY,ATG
MLE,SEX,2014,1 [0-1],COUNTRY,FSM
MLE,SEX,2014,10 [7-13],COUNTRY,SYC
MLE,SEX,2014,1005 [654-1543],COUNTRY,AZE
MLE,SEX,2014,10070 [7161-12760],COUNTRY,ZAF
MLE,SEX,2014,1014 [789-1238],COUNTRY,CAF
MLE,SEX,2014,1016 [751-1515],COUNTRY,SLV
MLE,SEX,2014,1019 [801-1238],COUNTRY,LBR
MLE,SEX,2014,105 [78-135],COUNTRY,MKD
MLE,SEX,2014,10552 [8578-12526],COUNTRY,TZA
MLE,SEX,2014,107 [92-122],COUNTRY,TLS
MLE,SEX,2014,1105 [498-2454],COUNTRY,LBY
MLE,SEX,2014,110783 [89564-132003],WORLDBANKINCOMEGROUP,WB_LI
MLE,SEX,2014,119 [109-129],COUNTRY,NOR
MLE,SEX,2014,120343 [109276-131661],REGION,AMR
MLE,SEX,2014,1204 [790-1489],COUNTRY,PRY
MLE,SEX,2014,1215 [1111-1320],COUNTRY,TJK
MLE,SEX,2014,12705 [12053-13366],COUNTRY,MEX
MLE,SEX,2014,1292 [1042-1541],COUNTRY,SLE
MLE,SEX,2014,13217 [11957-15804],COUNTRY,IRN
MLE,SEX,2014,1326 [1081-1571],COUNTRY,HTI
MLE,SEX,2014,134 [111-160],COUNTRY,MUS
MLE,SEX,2014,135 [113-157],COUNTRY,COM
MLE,SEX,2014,136 [108-168],COUNTRY,IRL
MLE,SEX,2014,14039 [11845-16235],COUNTRY,PAK
MLE,SEX,2014,1409 [1201-1619],COUNTRY,ARE
MLE,SEX,2014,142 [118-170],COUNTRY,SGP
MLE,SEX,2014,1475 [1254-1714],COUNTRY,CAN
MLE,SEX,2014,1478 [1199-1756],COUNTRY,TGO
MLE,SEX,2014,1487 [1348-1625],COUNTRY,BOL
MLE,SEX,2014,1492 [1282-1709],COUNTRY,ROU
MLE,SEX,2014,15 [14-16],COUNTRY,WSM
MLE,SEX,2014,1502 [1296-1723],COUNTRY,ESP
MLE,SEX,2014,1507 [1258-1756],COUNTRY,JOR
MLE,SEX,2014,152 [124-184],COUNTRY,DNK
MLE,SEX,2014,15832 [12635-19028],COUNTRY,COD
MLE,SEX,2014,1584 [1506-1663],COUNTRY,GBR
MLE,SEX,2014,159 [137-180],COUNTRY,DJI
MLE,SEX,2014,162 [118-217],COUNTRY,TTO
MLE,SEX,2014,165444 [107962-191623],COUNTRY,IND
MLE,SEX,2014,1694 [1333-2113],COUNTRY,GTM
MLE,SEX,2014,173 [140-210],COUNTRY,FIN
MLE,SEX,2014,1730 [1515-1964],COUNTRY,CHL
MLE,SEX,2014,17560 [15768-19351],COUNTRY,THA
MLE,SEX,2014,1777 [1587-1969],COUNTRY,TUN
MLE,SEX,2014,178083 [143613-212341],REGION,AFR
MLE,SEX,2014,17872 [14056-21688],COUNTRY,ETH
MLE,SEX,2014,17890 [15153-20627],COUNTRY,VNM
MLE,SEX,2014,18 [13-23],COUNTRY,BRB
MLE,SEX,2014,18 [14-23],COUNTRY,LCA
MLE,SEX,2014,181 [133-231],COUNTRY,GNQ
MLE,SEX,2014,185 [152-223],COUNTRY,CHE
MLE,SEX,2014,189 [138-251],COUNTRY,GUY
MLE,SEX,2014,190 [155-230],COUNTRY,LVA
MLE,SEX,2014,1925 [1586-2264],COUNTRY,BEN
MLE,SEX,2014,1977 [1670-2284],COUNTRY,KHM
MLE,SEX,2014,199599 [152810-232233],COUNTRY,CHN
MLE,SEX,2014,2073 [1851-2295],COUNTRY,LKA
MLE,SEX,2014,20874 [17300-24448],COUNTRY,BGD
MLE,SEX,2014,212 [180-246],COUNTRY,NZL
MLE,SEX,2014,2139 [1775-2503],COUNTRY,GIN
MLE,SEX,2014,217 [183-254],COUNTRY,SWE
MLE,SEX,2014,21743 [20622-22471],COUNTRY,RUS
MLE,SEX,2014,2237 [1771-2702],COUNTRY,TCD
MLE,SEX,2014,2263 [1798-2729],COUNTRY,SSD
MLE,SEX,2014,2268 [1824-2713],COUNTRY,BDI
MLE,SEX,2014,23 [18-30],COUNTRY,BHS
MLE,SEX,2014,230 [177-291],COUNTRY,JAM
MLE,SEX,2014,2312 [1915-2709],COUNTRY,ZMB
MLE,SEX,2014,232 [196-270],COUNTRY,ISR
MLE,SEX,2014,2368 [1805-2931],COUNTRY,RWA
MLE,SEX,2014,2425 [2046-2803],COUNTRY,SEN
MLE,SEX,2014,244 [202-292],COUNTRY,LTU
MLE,SEX,2014,2443 [2090-2828],COUNTRY,KAZ
MLE,SEX,2014,245008 [190777-285332],REGION,WPR
MLE,SEX,2014,246194 [177352-283734],REGION,SEAR
MLE,SEX,2014,2477 [2023-2931],COUNTRY,MLI
MLE,SEX,2014,252 [191-361],COUNTRY,SVK
MLE,SEX,2014,25237 [21726-28747],COUNTRY,IDN
MLE,SEX,2014,25464 [24324-26428],COUNTRY,USA
MLE,SEX,2014,2591 [2006-3176],COUNTRY,SOM
MLE,SEX,2014,26 [19-37],COUNTRY,BRN
MLE,SEX,2014,2613 [2265-2987],COUNTRY,DEU
MLE,SEX,2014,2629 [2245-3050],COUNTRY,FRA
MLE,SEX,2014,2635 [2245-3069],COUNTRY,UZB
MLE,SEX,2014,26791 [21586-31996],COUNTRY,NGA
MLE,SEX,2014,269 [220-318],COUNTRY,SWZ
MLE,SEX,2014,2715 [2532-2885],COUNTRY,ITA
MLE,SEX,2014,2721 [1969-3619],COUNTRY,DOM
MLE,SEX,2014,276 [230-326],COUNTRY,HRV
MLE,SEX,2014,2772 [2352-3193],COUNTRY,NPL
MLE,SEX,2014,28 [22-34],COUNTRY,LUX
MLE,SEX,2014,29 [26-33],COUNTRY,VUT
MLE,SEX,2014,2956 [2705-3208],COUNTRY,PER
MLE,SEX,2014,3004 [2206-3620],COUNTRY,ECU
MLE,SEX,2014,3033 [2857-3224],COUNTRY,POL
MLE,SEX,2014,305 [226-392],COUNTRY,QAT
MLE,SEX,2014,307 [283-331],COUNTRY,ALB
MLE,SEX,2014,322 [270-374],COUNTRY,GAB
MLE,SEX,2014,323 [273-377],COUNTRY,AUT
MLE,SEX,2014,3238 [2556-3921],COUNTRY,NER
MLE,SEX,2014,331 [289-374],COUNTRY,BWA
MLE,SEX,2014,3407 [2813-4002],COUNTRY,SYR
MLE,SEX,2014,3519 [2808-4230],COUNTRY,BFA
MLE,SEX,2014,355606 [264542-415070],WORLDBANKINCOMEGROUP,WB_LMI
MLE,SEX,2014,357 [291-422],COUNTRY,GNB
MLE,SEX,2014,3622 [3360-3835],COUNTRY,JPN
MLE,SEX,2014,366 [340-391],COUNTRY,ARM
MLE,SEX,2014,3675 [3057-4293],COUNTRY,CIV
MLE,SEX,2014,369 [314-431],COUNTRY,MDA
MLE,SEX,2014,3750 [3212-4288],COUNTRY,AFG
MLE,SEX,2014,3872 [3069-4675],COUNTRY,AGO
MLE,SEX,2014,39122 [37134-41101],COUNTRY,BRA
MLE,SEX,2014,3969 [3200-5626],COUNTRY,KOR
MLE,SEX,2014,3995 [3266-4724],COUNTRY,MWI
MLE,SEX,2014,3996 [3315-4677],COUNTRY,ZWE
MLE,SEX,2014,4 [2-6],COUNTRY,KIR
MLE,SEX,2014,4 [3-5],COUNTRY,GRD
MLE,SEX,2014,4 [3-6],COUNTRY,ISL
MLE,SEX,2014,40 [31-49],COUNTRY,STP
MLE,SEX,2014,401340 [330711-459789],WORLDBANKINCOMEGROUP,WB_UMI
MLE,SEX,2014,404 [322-486],COUNTRY,GMB
MLE,SEX,2014,424 [358-495],COUNTRY,NLD
MLE,SEX,2014,4244 [3510-4977],COUNTRY,YEM
MLE,SEX,2014,426 [383-470],COUNTRY,BIH
MLE,SEX,2014,4347 [3607-5088],COUNTRY,MDG
MLE,SEX,2014,4370 [3769-4972],COUNTRY,PRK
MLE,SEX,2014,446 [380-519],COUNTRY,URY
MLE,SEX,2014,448 [381-524],COUNTRY,PAN
MLE,SEX,2014,4492 [3893-5121],COUNTRY,ARG
MLE,SEX,2014,452 [368-549],COUNTRY,GEO
MLE,SEX,2014,465 [396-535],COUNTRY,LSO
MLE,SEX,2014,4745 [4130-5439],COUNTRY,UKR
MLE,SEX,2014,49 [35-67],COUNTRY,MNE
MLE,SEX,2014,49 [39-60],COUNTRY,CYP
MLE,SEX,2014,5 [3-7],COUNTRY,TON
MLE,SEX,2014,5018 [4335-5701],COUNTRY,GHA
MLE,SEX,2014,513 [405-632],COUNTRY,SRB
MLE,SEX,2014,519 [426-625],COUNTRY,BGR
MLE,SEX,2014,5193 [4426-5959],COUNTRY,IRQ
MLE,SEX,2014,5196 [4191-6199],COUNTRY,CMR
MLE,SEX,2014,52 [35-74],COUNTRY,FJI
MLE,SEX,2014,52 [41-64],COUNTRY,EST
MLE,SEX,2014,530 [500-559],COUNTRY,MNG
MLE,SEX,2014,532 [451-618],COUNTRY,CZE
MLE,SEX,2014,541 [458-624],COUNTRY,NAM
MLE,SEX,2014,5553 [4943-6149],COUNTRY,TUR
MLE,SEX,2014,5609 [4998-6221],COUNTRY,DZA
MLE,SEX,2014,5633 [4932-6335],COUNTRY,MYS
MLE,SEX,2014,5690 [5013-6367],COUNTRY,MAR
MLE,SEX,2014,570 [487-661],COUNTRY,HUN
MLE,SEX,2014,573 [495-658],COUNTRY,BEL
MLE,SEX,2014,575 [498-660],COUNTRY,CRI
MLE,SEX,2014,5898 [4808-6988],COUNTRY,MOZ
MLE,SEX,2014,598 [500-696],COUNTRY,MRT
MLE,SEX,2014,6 [4-7],COUNTRY,VCT
MLE,SEX,2014,619 [531-715],COUNTRY,KWT
MLE,SEX,2014,62 [54-69],COUNTRY,BTN
MLE,SEX,2014,6299 [5597-7002],COUNTRY,SAU
MLE,SEX,2014,6360 [5469-7308],COUNTRY,COL
MLE,SEX,2014,6498 [5508-7489],COUNTRY,SDN
MLE,SEX,2014,66604 [59716-73735],REGION,EUR
MLE,SEX,2014,686 [582-800],COUNTRY,PRT
MLE,SEX,2014,7 [5-9],COUNTRY,MLT
MLE,SEX,2014,70088 [63310-77870],WORLDBANKINCOMEGROUP,WB_HI
MLE,SEX,2014,708 [615-801],COUNTRY,OMN
MLE,SEX,2014,71 [52-95],COUNTRY,SUR
MLE,SEX,2014,71 [57-87],COUNTRY,BLZ
MLE,SEX,2014,712 [663-763],COUNTRY,TKM
MLE,SEX,2014,75 [67-83],COUNTRY,SLB
MLE,SEX,2014,768 [648-891],COUNTRY,CUB
MLE,SEX,2014,7687 [6473-8902],COUNTRY,MMR
MLE,SEX,2014,769 [667-879],COUNTRY,KGZ
MLE,SEX,2014,784 [662-905],COUNTRY,LAO
MLE,SEX,2014,798 [644-952],COUNTRY,COG
MLE,SEX,2014,800 [659-960],COUNTRY,BLR
MLE,SEX,2014,806 [704-913],COUNTRY,GRC
MLE,SEX,2014,81 [64-101],COUNTRY,SVN
MLE,SEX,2014,81584 [67392-97930],REGION,EMR
MLE,SEX,2014,8162 [4830-11432],COUNTRY,EGY
MLE,SEX,2014,822 [563-1201],COUNTRY,LBN
MLE,SEX,2014,84 [62-114],COUNTRY,BHR
MLE,SEX,2014,850 [694-1006],COUNTRY,ERI
MLE,SEX,2014,8516 [6686-10346],COUNTRY,UGA
MLE,SEX,2014,854 [743-965],COUNTRY,PNG
MLE,SEX,2014,864 [780-948],COUNTRY,NIC
MLE,SEX,2014,8682 [6502-10250],COUNTRY,PHL
MLE,SEX,2014,8756 [7313-10310],COUNTRY,VEN
MLE,SEX,2014,9 [6-12],COUNTRY,MDV
MLE,SEX,2014,906 [781-1039],COUNTRY,AUS
MLE,SEX,2014,9337 [7962-10713],COUNTRY,KEN
MLE,SEX,2014,937817 [748127-1084733],REGION,GLOBAL
MLE,SEX,2014,938 [857-1020],COUNTRY,HND
MLE,SEX,2014,99 [87-112],COUNTRY,CPV
MLE,SEX,2015,0 [0-0],COUNTRY,ATG
MLE,SEX,2015,1 [0-1],COUNTRY,FSM
MLE,SEX,2015,10 [6-13],COUNTRY,MDV
MLE,SEX,2015,10 [7-14],COUNTRY,SYC
MLE,SEX,2015,10016 [7462-11958],COUNTRY,PHL
MLE,SEX,2015,1029 [803-1256],COUNTRY,CAF
MLE,SEX,2015,103 [90-116],COUNTRY,CPV
MLE,SEX,2015,10355 [7298-13225],COUNTRY,ZAF
MLE,SEX,2015,1050 [737-1590],COUNTRY,SLV
MLE,SEX,2015,1062 [833-1291],COUNTRY,LBR
MLE,SEX,2015,10884 [8823-12944],COUNTRY,TZA
MLE,SEX,2015,111 [95-125],COUNTRY,TLS
MLE,SEX,2015,1130 [578-2209],COUNTRY,LBY
